datetime,city,pm25,is_extreme,hour,day_of_week,month,day_of_year,is_weekend,season,time_of_day,hazard_level,is_unhealthy,pm25_lag_1h,pm25_lag_24h,pm25_rolling_mean_24h,pm25_rolling_std_24h,target_next_hour
2023-02-01 15:00:00+00:00,Singapore,7.5,0,15,2,2,32,0,dry,afternoon,good,0,8.25,8.75,7.416666666666667,1.8277252830075006,0.0
2023-02-01 16:00:00+00:00,Singapore,8.5,0,16,2,2,32,0,dry,afternoon,good,0,7.5,9.0,7.364583333333333,1.8057564455317971,0.0
2023-02-01 17:00:00+00:00,Singapore,7.0,0,17,2,2,32,0,dry,afternoon,good,0,8.5,8.75,7.34375,1.7888733702480253,0.0
2023-02-01 18:00:00+00:00,Singapore,5.5,0,18,2,2,32,0,dry,evening,good,0,7.0,10.0,7.270833333333333,1.7645615705414772,0.0
2023-02-01 19:00:00+00:00,Singapore,5.25,0,19,2,2,32,0,dry,evening,good,0,5.5,11.25,7.083333333333333,1.699850803342196,0.0
2023-02-01 20:00:00+00:00,Singapore,6.0,0,20,2,2,32,0,dry,evening,good,0,5.25,8.75,6.833333333333333,1.488482351304458,0.0
2023-02-01 21:00:00+00:00,Singapore,7.0,0,21,2,2,32,0,dry,evening,good,0,6.0,6.5,6.71875,1.439566095557332,0.0
2023-02-01 22:00:00+00:00,Singapore,7.75,0,22,2,2,32,0,dry,evening,good,0,7.0,6.25,6.739583333333333,1.4398806688679553,0.0
2023-02-01 23:00:00+00:00,Singapore,6.25,0,23,2,2,32,0,dry,evening,good,0,7.75,6.75,6.802083333333333,1.4502233086416232,0.0
2023-02-02 00:00:00+00:00,Singapore,8.75,0,0,3,2,33,0,dry,night,good,0,6.25,8.25,6.78125,1.4545888781190877,0.0
2023-02-14 01:00:00+00:00,Singapore,7.5,0,1,1,2,45,0,dry,night,good,0,8.75,8.5,6.802083333333333,1.4799000529314763,0.0
2023-02-14 02:00:00+00:00,Singapore,6.5,0,2,1,2,45,0,dry,night,good,0,7.5,8.25,6.760416666666667,1.4436502020216053,0.0
2023-02-14 03:00:00+00:00,Singapore,9.0,0,3,1,2,45,0,dry,night,good,0,6.5,7.5,6.6875,1.4089195675502584,0.0
2023-02-14 04:00:00+00:00,Singapore,10.5,0,4,1,2,45,0,dry,night,good,0,9.0,7.75,6.75,1.4781010143747186,0.0
2023-02-14 05:00:00+00:00,Singapore,8.0,0,5,1,2,45,0,dry,night,good,0,10.5,6.75,6.864583333333333,1.6549976465677672,0.0
2023-02-14 06:00:00+00:00,Singapore,8.75,0,6,1,2,45,0,dry,morning,good,0,8.0,6.25,6.916666666666667,1.6708281379802612,0.0
2023-02-14 07:00:00+00:00,Singapore,9.5,0,7,1,2,45,0,dry,morning,good,0,8.75,4.5,7.020833333333333,1.7050383564897797,0.0
2023-02-14 08:00:00+00:00,Singapore,9.75,0,8,1,2,45,0,dry,morning,good,0,9.5,4.5,7.229166666666667,1.689025746107623,0.0
2023-02-14 09:00:00+00:00,Singapore,10.0,0,9,1,2,45,0,dry,morning,good,0,9.75,5.25,7.447916666666667,1.659916129800218,0.0
2023-02-14 10:00:00+00:00,Singapore,7.75,0,10,1,2,45,0,dry,morning,good,0,10.0,4.75,7.645833333333333,1.669607911969174,0.0
2023-02-14 11:00:00+00:00,Singapore,8.25,0,11,1,2,45,0,dry,morning,good,0,7.75,4.5,7.770833333333333,1.551501143119582,0.0
2023-02-14 12:00:00+00:00,Singapore,4.75,0,12,1,2,45,0,dry,afternoon,good,0,8.25,8.25,7.927083333333333,1.3879903494422603,0.0
2023-02-14 13:00:00+00:00,Singapore,8.0,0,13,1,2,45,0,dry,afternoon,good,0,4.75,8.75,7.78125,1.5292661283453146,0.0
2023-02-14 14:00:00+00:00,Singapore,7.5,0,14,1,2,45,0,dry,afternoon,good,0,8.0,8.25,7.75,1.5162166875081482,0.0
2023-02-14 15:00:00+00:00,Singapore,8.25,0,15,1,2,45,0,dry,afternoon,good,0,7.5,7.5,7.71875,1.5131892967590035,0.0
2023-02-14 16:00:00+00:00,Singapore,7.5,0,16,1,2,45,0,dry,afternoon,good,0,8.25,8.5,7.75,1.5162166875081482,0.0
2023-02-14 17:00:00+00:00,Singapore,10.25,0,17,1,2,45,0,dry,afternoon,good,0,7.5,7.0,7.708333333333333,1.5084304156441886,0.0
2023-02-14 18:00:00+00:00,Singapore,8.0,0,18,1,2,45,0,dry,evening,good,0,10.25,5.5,7.84375,1.5859651087230375,0.0
2023-02-14 19:00:00+00:00,Singapore,8.5,0,19,1,2,45,0,dry,evening,good,0,8.0,5.25,7.947916666666667,1.5053873664902089,0.0
2023-02-14 20:00:00+00:00,Singapore,9.0,0,20,1,2,45,0,dry,evening,good,0,8.5,6.0,8.083333333333334,1.3942168338210759,0.0
2023-02-14 21:00:00+00:00,Singapore,6.75,0,21,1,2,45,0,dry,evening,good,0,9.0,7.0,8.208333333333334,1.3324272283470118,0.0
2023-02-14 22:00:00+00:00,Singapore,7.75,0,22,1,2,45,0,dry,evening,good,0,6.75,7.75,8.197916666666666,1.343218002205597,0.0
2023-02-14 23:00:00+00:00,Singapore,8.25,0,23,1,2,45,0,dry,evening,good,0,7.75,6.25,8.197916666666666,1.343218002205597,0.0
2023-02-15 00:00:00+00:00,Singapore,9.25,0,0,2,2,46,0,dry,night,good,0,8.25,8.75,8.28125,1.277549667204306,0.0
2023-02-15 01:00:00+00:00,Singapore,10.0,0,1,2,2,46,0,dry,night,good,0,9.25,7.5,8.302083333333334,1.2895465302280134,0.0
2023-02-15 02:00:00+00:00,Singapore,4.75,0,2,2,2,46,0,dry,night,good,0,10.0,6.5,8.40625,1.322490445432703,0.0
2023-02-15 03:00:00+00:00,Singapore,3.5,0,3,2,2,46,0,dry,night,good,0,4.75,9.0,8.333333333333334,1.4719601443879473,0.0
2023-02-15 04:00:00+00:00,Singapore,5.75,0,4,2,2,46,0,dry,night,good,0,3.5,10.5,8.104166666666666,1.7630209169556408,0.0
2023-02-15 05:00:00+00:00,Singapore,5.0,0,5,2,2,46,0,dry,night,good,0,5.75,8.0,7.90625,1.7489321276014236,0.0
2023-02-15 06:00:00+00:00,Singapore,3.75,0,6,2,2,46,0,dry,morning,good,0,5.0,8.75,7.78125,1.8464308991178937,0.0
2023-02-15 07:00:00+00:00,Singapore,4.5,0,7,2,2,46,0,dry,morning,good,0,3.75,9.5,7.572916666666667,2.0074307160422915,0.0
2023-02-15 08:00:00+00:00,Singapore,6.5,0,8,2,2,46,0,dry,morning,good,0,4.5,9.75,7.364583333333333,2.0575671137380076,0.0
2023-02-15 09:00:00+00:00,Singapore,8.25,0,9,2,2,46,0,dry,morning,good,0,6.5,10.0,7.229166666666667,1.9998867721571636,0.0
2023-02-15 10:00:00+00:00,Singapore,5.5,0,10,2,2,46,0,dry,morning,good,0,8.25,7.75,7.15625,1.9249682380214037,0.0
2023-02-15 11:00:00+00:00,Singapore,6.75,0,11,2,2,46,0,dry,morning,good,0,5.5,8.25,7.0625,1.9494285673320677,0.0
2023-02-15 12:00:00+00:00,Singapore,6.0,0,12,2,2,46,0,dry,afternoon,good,0,6.75,4.75,7.0,1.933683126777118,0.0
2023-02-15 13:00:00+00:00,Singapore,6.5,0,13,2,2,46,0,dry,afternoon,good,0,6.0,8.0,7.052083333333333,1.8867086113276461,0.0
2023-02-15 14:00:00+00:00,Singapore,6.0,0,14,2,2,46,0,dry,afternoon,good,0,6.5,7.5,6.989583333333333,1.8787703637512672,0.0
2023-02-15 15:00:00+00:00,Singapore,6.5,0,15,2,2,46,0,dry,afternoon,good,0,6.0,8.25,6.927083333333333,1.8859883331435396,0.0
2023-02-15 16:00:00+00:00,Singapore,7.25,0,16,2,2,46,0,dry,afternoon,good,0,6.5,7.5,6.854166666666667,1.866344757439823,0.0
2023-02-15 17:00:00+00:00,Singapore,6.75,0,17,2,2,46,0,dry,afternoon,good,0,7.25,10.25,6.84375,1.863278579605668,0.0
2023-02-15 18:00:00+00:00,Singapore,6.5,0,18,2,2,46,0,dry,evening,good,0,6.75,8.0,6.697916666666667,1.7162572503198017,0.0
2023-02-15 19:00:00+00:00,Singapore,6.5,0,19,2,2,46,0,dry,evening,good,0,6.5,8.5,6.635416666666667,1.693945687663435,0.0
2023-02-15 20:00:00+00:00,Singapore,7.5,0,20,2,2,46,0,dry,evening,good,0,6.5,9.0,6.552083333333333,1.6467675297689635,0.0
2023-02-15 21:00:00+00:00,Singapore,6.0,0,21,2,2,46,0,dry,evening,good,0,7.5,6.75,6.489583333333333,1.5768005006469603,0.0
2023-02-15 22:00:00+00:00,Singapore,7.75,0,22,2,2,46,0,dry,evening,good,0,6.0,7.75,6.458333333333333,1.578845661611144,0.0
2023-02-15 23:00:00+00:00,Singapore,11.75,0,23,2,2,46,0,dry,evening,good,0,7.75,8.25,6.458333333333333,1.578845661611144,0.0
2023-02-16 00:00:00+00:00,Singapore,11.5,0,0,3,2,47,0,dry,night,good,0,11.75,9.25,6.604166666666667,1.88373568871205,0.0
2023-03-19 01:00:00+00:00,Singapore,12.25,0,1,6,3,78,1,transition,night,moderate,0,11.5,10.0,6.697916666666667,2.0681055796079955,0.0
2023-03-19 02:00:00+00:00,Singapore,12.25,0,2,6,3,78,1,transition,night,moderate,0,12.25,4.75,6.791666666666667,2.2658459724823348,0.0
2023-03-19 03:00:00+00:00,Singapore,13.5,0,3,6,3,78,1,transition,night,moderate,0,12.25,3.5,7.104166666666667,2.4791704725339043,0.0
2023-03-19 04:00:00+00:00,Singapore,12.0,0,4,6,3,78,1,transition,night,good,0,13.5,5.75,7.520833333333333,2.679345988769677,0.0
2023-03-19 05:00:00+00:00,Singapore,8.0,0,5,6,3,78,1,transition,night,good,0,12.0,5.0,7.78125,2.8007302036992012,0.0
2023-03-19 06:00:00+00:00,Singapore,5.0,0,6,6,3,78,1,transition,morning,good,0,8.0,3.75,7.90625,2.737434235858845,0.0
2023-03-19 07:00:00+00:00,Singapore,8.25,0,7,6,3,78,1,transition,morning,good,0,5.0,4.5,7.958333333333333,2.6658739763857815,0.0
2023-03-19 08:00:00+00:00,Singapore,7.0,0,8,6,3,78,1,transition,morning,good,0,8.25,6.5,8.114583333333334,2.56224592236315,0.0
2023-03-19 09:00:00+00:00,Singapore,9.75,0,9,6,3,78,1,transition,morning,good,0,7.0,8.25,8.135416666666666,2.5505531866579334,0.0
2023-03-19 10:00:00+00:00,Singapore,6.75,0,10,6,3,78,1,transition,morning,good,0,9.75,5.5,8.197916666666666,2.5717731645976967,0.0
2023-03-19 11:00:00+00:00,Singapore,10.5,0,11,6,3,78,1,transition,morning,good,0,6.75,6.75,8.25,2.527027812513609,0.0
2023-03-19 12:00:00+00:00,Singapore,9.75,0,12,6,3,78,1,transition,afternoon,good,0,10.5,6.0,8.40625,2.5461100978619737,0.0
2023-03-19 13:00:00+00:00,Singapore,9.5,0,13,6,3,78,1,transition,afternoon,good,0,9.75,6.5,8.5625,2.5067842729888574,0.0
2023-03-19 14:00:00+00:00,Singapore,13.5,0,14,6,3,78,1,transition,afternoon,moderate,0,9.5,6.0,8.6875,2.4740501031796835,0.0
2023-03-19 15:00:00+00:00,Singapore,10.25,0,15,6,3,78,1,transition,afternoon,good,0,13.5,6.5,9.0,2.590744395292414,0.0
2023-03-19 16:00:00+00:00,Singapore,11.0,0,16,6,3,78,1,transition,afternoon,good,0,10.25,7.25,9.15625,2.5461100978619737,0.0
2023-03-19 17:00:00+00:00,Singapore,12.0,0,17,6,3,78,1,transition,afternoon,good,0,11.0,6.75,9.3125,2.5390964671640863,0.0
2023-03-19 18:00:00+00:00,Singapore,8.75,0,18,6,3,78,1,transition,evening,good,0,12.0,6.5,9.53125,2.5348789740426274,0.0
2023-03-19 19:00:00+00:00,Singapore,6.25,0,19,6,3,78,1,transition,evening,good,0,8.75,6.5,9.625,2.4583486857786245,0.0
2023-03-19 20:00:00+00:00,Singapore,9.25,0,20,6,3,78,1,transition,evening,good,0,6.25,7.5,9.614583333333334,2.4726538799728632,0.0
2023-03-19 21:00:00+00:00,Singapore,10.75,0,21,6,3,78,1,transition,evening,good,0,9.25,6.0,9.6875,2.4330715066601853,0.0
2023-03-19 22:00:00+00:00,Singapore,9.666666666666666,0,22,6,3,78,1,transition,evening,good,0,10.75,7.75,9.885416666666666,2.3101608812161496,0.0
2023-03-19 23:00:00+00:00,Singapore,9.666666666666666,0,23,6,3,78,1,transition,evening,good,0,9.666666666666666,11.75,9.965277777777777,2.265834867979842,0.0
2023-03-20 00:00:00+00:00,Singapore,11.5,0,0,0,3,79,0,transition,night,good,0,9.666666666666666,11.5,9.878472222222223,2.234173966638327,0.0
2023-03-20 01:00:00+00:00,Singapore,9.5,0,1,0,3,79,0,transition,night,good,0,11.5,12.25,9.878472222222223,2.234173966638327,0.0
2023-03-20 02:00:00+00:00,Singapore,10.5,0,2,0,3,79,0,transition,night,good,0,9.5,12.25,9.76388888888889,2.1770468555527387,0.0
2023-03-20 03:00:00+00:00,Singapore,11.25,0,3,0,3,79,0,transition,night,good,0,10.5,13.5,9.690972222222223,2.1186825911164906,0.0
2023-03-20 04:00:00+00:00,Singapore,10.0,0,4,0,3,79,0,transition,night,good,0,11.25,12.0,9.597222222222223,1.9885946939189731,0.0
2023-03-20 05:00:00+00:00,Singapore,9.25,0,5,0,3,79,0,transition,night,good,0,10.0,8.0,9.51388888888889,1.9243963020163222,0.0
2023-03-20 06:00:00+00:00,Singapore,8.5,0,6,0,3,79,0,transition,morning,good,0,9.25,5.0,9.565972222222223,1.8983814563422556,0.0
2023-03-20 07:00:00+00:00,Singapore,7.5,0,7,0,3,79,0,transition,morning,good,0,8.5,8.25,9.711805555555555,1.6506438442753324,0.0
2023-03-20 08:00:00+00:00,Singapore,8.75,0,8,0,3,79,0,transition,morning,good,0,7.5,7.0,9.680555555555555,1.686237748827722,0.0
2023-03-20 09:00:00+00:00,Singapore,8.0,0,9,0,3,79,0,transition,morning,good,0,8.75,9.75,9.753472222222223,1.6009657348672168,0.0
2023-03-20 10:00:00+00:00,Singapore,6.0,0,10,0,3,79,0,transition,morning,good,0,8.0,6.75,9.680555555555555,1.640494996191121,0.0
2023-03-20 11:00:00+00:00,Singapore,9.0,0,11,0,3,79,0,transition,morning,good,0,6.0,10.5,9.649305555555555,1.7046361843319833,0.0
2023-03-20 12:00:00+00:00,Singapore,9.25,0,12,0,3,79,0,transition,afternoon,good,0,9.0,9.75,9.586805555555555,1.6995806471027983,0.0
2023-03-20 13:00:00+00:00,Singapore,8.5,0,13,0,3,79,0,transition,afternoon,good,0,9.25,9.5,9.565972222222223,1.7005574474404015,0.0
2023-03-20 14:00:00+00:00,Singapore,10.0,0,14,0,3,79,0,transition,afternoon,good,0,8.5,13.5,9.524305555555555,1.7144383960024712,0.0
2023-03-20 15:00:00+00:00,Singapore,10.75,0,15,0,3,79,0,transition,afternoon,good,0,10.0,10.25,9.378472222222223,1.4965699846654468,0.0
2023-03-21 01:00:00+00:00,Singapore,12.0,0,1,1,3,80,0,transition,night,good,0,10.75,11.0,9.399305555555555,1.5126238454240686,0.0
2023-03-21 02:00:00+00:00,Singapore,5.5,0,2,1,3,80,0,transition,night,good,0,12.0,12.0,9.440972222222223,1.5712696731204998,0.0
2023-03-21 03:00:00+00:00,Singapore,7.0,0,3,1,3,80,0,transition,night,good,0,5.5,8.75,9.17013888888889,1.6682020403727926,0.0
2023-03-21 04:00:00+00:00,Singapore,7.0,0,4,1,3,80,0,transition,night,good,0,7.0,6.25,9.097222222222223,1.7246554417954258,0.0
2023-03-21 05:00:00+00:00,Singapore,8.75,0,5,1,3,80,0,transition,night,good,0,7.0,9.25,9.128472222222223,1.676957210878523,0.0
2023-03-21 06:00:00+00:00,Singapore,14.5,0,6,1,3,80,0,transition,morning,moderate,0,8.75,10.75,9.10763888888889,1.6784869190312506,0.0
2023-03-21 07:00:00+00:00,Singapore,9.25,0,7,1,3,80,0,transition,morning,good,0,14.5,9.666666666666666,9.26388888888889,1.984643135072627,0.0
2023-03-21 08:00:00+00:00,Singapore,4.25,0,8,1,3,80,0,transition,morning,good,0,9.25,9.666666666666666,9.246527777777779,1.982788130926154,0.0
2023-03-21 09:00:00+00:00,Singapore,4.0,0,9,1,3,80,0,transition,morning,good,0,4.25,11.5,9.020833333333334,2.2262229988434745,0.0
2023-03-21 10:00:00+00:00,Singapore,4.5,0,10,1,3,80,0,transition,morning,good,0,4.0,9.5,8.708333333333334,2.383898281070875,0.0
2023-03-21 11:00:00+00:00,Singapore,7.25,0,11,1,3,80,0,transition,morning,good,0,4.5,10.5,8.5,2.5259522526383216,0.0
2023-03-21 12:00:00+00:00,Singapore,13.25,0,12,1,3,80,0,transition,afternoon,moderate,0,7.25,11.25,8.364583333333334,2.5010640851387493,0.0
2023-03-21 13:00:00+00:00,Singapore,6.75,0,13,1,3,80,0,transition,afternoon,good,0,13.25,10.0,8.447916666666666,2.631311425666011,0.0
2023-03-21 14:00:00+00:00,Singapore,7.0,0,14,1,3,80,0,transition,afternoon,good,0,6.75,9.25,8.3125,2.631591104090898,0.0
2023-03-21 15:00:00+00:00,Singapore,5.75,0,15,1,3,80,0,transition,afternoon,good,0,7.0,8.5,8.21875,2.6368134795784988,0.0
2023-03-21 16:00:00+00:00,Singapore,8.0,0,16,1,3,80,0,transition,afternoon,good,0,5.75,7.5,8.104166666666666,2.6833997201257453,0.0
2023-03-21 17:00:00+00:00,Singapore,9.5,0,17,1,3,80,0,transition,afternoon,good,0,8.0,8.75,8.125,2.6804444796890623,0.0
2023-03-21 18:00:00+00:00,Singapore,8.5,0,18,1,3,80,0,transition,evening,good,0,9.5,8.0,8.15625,2.692393169331104,0.0
2023-03-21 19:00:00+00:00,Singapore,6.75,0,19,1,3,80,0,transition,evening,good,0,8.5,6.0,8.177083333333334,2.693065941759797,0.0
2023-03-21 20:00:00+00:00,Singapore,9.0,0,20,1,3,80,0,transition,evening,good,0,6.75,9.0,8.208333333333334,2.6709657375216196,0.0
2023-03-21 21:00:00+00:00,Singapore,8.75,0,21,1,3,80,0,transition,evening,good,0,9.0,9.25,8.208333333333334,2.6709657375216196,0.0
2023-03-21 22:00:00+00:00,Singapore,7.75,0,22,1,3,80,0,transition,evening,good,0,8.75,8.5,8.1875,2.6644295416859145,0.0
2023-03-21 23:00:00+00:00,Singapore,9.5,0,23,1,3,80,0,transition,evening,good,0,7.75,10.0,8.15625,2.6650031609410902,0.0
2023-03-22 00:00:00+00:00,Singapore,10.75,0,0,2,3,81,0,transition,night,good,0,9.5,10.75,8.135416666666666,2.6518852673172737,0.0
2023-03-22 01:00:00+00:00,Singapore,9.25,0,1,2,3,81,0,transition,night,good,0,10.75,12.0,8.135416666666666,2.6518852673172737,0.0
2023-03-22 02:00:00+00:00,Singapore,9.0,0,2,2,3,81,0,transition,night,good,0,9.25,5.5,8.020833333333334,2.534454605024018,0.0
2023-03-22 03:00:00+00:00,Singapore,10.75,0,3,2,3,81,0,transition,night,good,0,9.0,7.0,8.166666666666666,2.4832774042918735,0.0
2023-03-22 04:00:00+00:00,Singapore,10.0,0,4,2,3,81,0,transition,night,good,0,10.75,7.0,8.322916666666666,2.5243156268695657,0.0
2023-03-22 05:00:00+00:00,Singapore,6.25,0,5,2,3,81,0,transition,night,good,0,10.0,8.75,8.447916666666666,2.5302293746626443,0.0
2023-03-22 06:00:00+00:00,Singapore,6.0,0,6,2,3,81,0,transition,morning,good,0,6.25,14.5,8.34375,2.56842501646774,0.0
2023-03-22 07:00:00+00:00,Singapore,8.75,0,7,2,3,81,0,transition,morning,good,0,6.0,9.25,7.989583333333333,2.2487667715335755,0.0
2023-03-22 08:00:00+00:00,Singapore,11.0,0,8,2,3,81,0,transition,morning,good,0,8.75,4.25,7.96875,2.2388764893987623,0.0
2023-03-22 09:00:00+00:00,Singapore,11.5,0,9,2,3,81,0,transition,morning,good,0,11.0,4.0,8.25,2.1744564538213074,0.0
2023-03-22 10:00:00+00:00,Singapore,9.25,0,10,2,3,81,0,transition,morning,good,0,11.5,4.5,8.5625,2.073709656420193,0.0
2023-03-22 11:00:00+00:00,Singapore,10.25,0,11,2,3,81,0,transition,morning,good,0,9.25,7.25,8.760416666666666,1.8874286146400978,0.0
2023-03-22 12:00:00+00:00,Singapore,11.25,0,12,2,3,81,0,transition,afternoon,good,0,10.25,13.25,8.885416666666666,1.882382808100362,0.0
2023-03-22 13:00:00+00:00,Singapore,9.25,0,13,2,3,81,0,transition,afternoon,good,0,11.25,6.75,8.802083333333334,1.7178398446549021,0.0
2023-03-22 14:00:00+00:00,Singapore,8.75,0,14,2,3,81,0,transition,afternoon,good,0,9.25,7.0,8.90625,1.6629147080012483,0.0
2023-03-22 15:00:00+00:00,Singapore,8.5,0,15,2,3,81,0,transition,afternoon,good,0,8.75,5.75,8.979166666666666,1.6133220295447568,0.0
2023-03-22 16:00:00+00:00,Singapore,6.5,0,16,2,3,81,0,transition,afternoon,good,0,8.5,8.0,9.09375,1.4648276720131868,0.0
2023-03-22 17:00:00+00:00,Singapore,8.75,0,17,2,3,81,0,transition,afternoon,good,0,6.5,9.5,9.03125,1.5434160658013876,0.0
2023-03-22 18:00:00+00:00,Singapore,8.25,0,18,2,3,81,0,transition,evening,good,0,8.75,8.5,9.0,1.5411035007422182,0.0
2023-03-22 19:00:00+00:00,Singapore,10.25,0,19,2,3,81,0,transition,evening,good,0,8.25,6.75,8.989583333333334,1.5454687741536475,0.0
2023-03-22 20:00:00+00:00,Singapore,12.75,0,20,2,3,81,0,transition,evening,moderate,0,10.25,9.0,9.135416666666666,1.4890527457783573,0.0
2023-03-22 21:00:00+00:00,Singapore,13.0,0,21,2,3,81,0,transition,evening,moderate,0,12.75,8.75,9.291666666666666,1.6610412309796565,0.0
2023-03-22 22:00:00+00:00,Singapore,10.25,0,22,2,3,81,0,transition,evening,good,0,13.0,7.75,9.46875,1.8197475039853164,0.0
2023-03-22 23:00:00+00:00,Singapore,9.0,0,23,2,3,81,0,transition,evening,good,0,10.25,9.5,9.572916666666666,1.7883669479666717,0.0
2023-03-23 00:00:00+00:00,Singapore,8.25,0,0,3,3,82,0,transition,night,good,0,9.0,10.75,9.552083333333334,1.7921616269470138,0.0
2023-03-24 01:00:00+00:00,Singapore,16.75,0,1,4,3,83,0,transition,night,moderate,0,8.25,9.25,9.447916666666666,1.7921616269470138,0.0
2023-03-24 02:00:00+00:00,Singapore,8.25,0,2,4,3,83,0,transition,night,good,0,16.75,9.0,9.760416666666666,2.3294886155860146,0.0
2023-03-24 03:00:00+00:00,Singapore,8.25,0,3,4,3,83,0,transition,night,good,0,8.25,10.75,9.729166666666666,2.345111319628387,0.0
2023-03-24 04:00:00+00:00,Singapore,7.5,0,4,4,3,83,0,transition,night,good,0,8.25,10.0,9.625,2.3533047992686345,0.0
2023-03-24 05:00:00+00:00,Singapore,6.5,0,5,4,3,83,0,transition,night,good,0,7.5,6.25,9.520833333333334,2.391012004528003,0.0
2023-03-24 06:00:00+00:00,Singapore,12.75,0,6,4,3,83,0,transition,morning,moderate,0,6.5,6.0,9.53125,2.3766441677289256,0.0
2023-03-24 07:00:00+00:00,Singapore,12.0,0,7,4,3,83,0,transition,morning,good,0,12.75,8.75,9.8125,2.3396975835796843,0.0
2023-03-24 08:00:00+00:00,Singapore,12.75,0,8,4,3,83,0,transition,morning,moderate,0,12.0,11.0,9.947916666666666,2.3693917384309513,0.0
2023-03-24 09:00:00+00:00,Singapore,10.5,0,9,4,3,83,0,transition,morning,good,0,12.75,11.5,10.020833333333334,2.4293457996943686,0.0
2023-03-24 10:00:00+00:00,Singapore,7.75,0,10,4,3,83,0,transition,morning,good,0,10.5,9.25,9.979166666666666,2.4113822784356573,0.0
2023-03-24 11:00:00+00:00,Singapore,9.0,0,11,4,3,83,0,transition,morning,good,0,7.75,10.25,9.916666666666666,2.4502292114016018,0.0
2023-03-24 12:00:00+00:00,Singapore,9.5,0,12,4,3,83,0,transition,afternoon,good,0,9.0,11.25,9.864583333333334,2.4561138961812032,0.0
2023-03-24 13:00:00+00:00,Singapore,8.75,0,13,4,3,83,0,transition,afternoon,good,0,9.5,9.25,9.791666666666666,2.4391136427642643,0.0
2023-03-24 14:00:00+00:00,Singapore,14.75,0,14,4,3,83,0,transition,afternoon,moderate,0,8.75,8.75,9.770833333333334,2.446066792551485,0.0
2023-03-24 15:00:00+00:00,Singapore,14.5,0,15,4,3,83,0,transition,afternoon,moderate,0,14.75,8.5,10.020833333333334,2.636405518498801,0.0
2023-03-24 16:00:00+00:00,Singapore,10.75,0,16,4,3,83,0,transition,afternoon,good,0,14.5,6.5,10.270833333333334,2.7671566267743803,0.0
2023-03-24 17:00:00+00:00,Singapore,10.25,0,17,4,3,83,0,transition,afternoon,good,0,10.75,8.75,10.447916666666666,2.648809378416711,0.0
2023-03-24 18:00:00+00:00,Singapore,9.5,0,18,4,3,83,0,transition,evening,good,0,10.25,8.25,10.510416666666666,2.6245902026571644,0.0
2023-03-24 19:00:00+00:00,Singapore,10.25,0,19,4,3,83,0,transition,evening,good,0,9.5,10.25,10.5625,2.589957612545527,0.0
2023-03-24 20:00:00+00:00,Singapore,10.25,0,20,4,3,83,0,transition,evening,good,0,10.25,12.75,10.5625,2.589957612545527,0.0
2023-03-24 21:00:00+00:00,Singapore,11.0,0,21,4,3,83,0,transition,evening,good,0,10.25,13.0,10.458333333333334,2.548088229082408,0.0
2023-03-24 22:00:00+00:00,Singapore,12.25,0,22,4,3,83,0,transition,evening,moderate,0,11.0,10.25,10.375,2.493469731989491,0.0
2023-03-24 23:00:00+00:00,Singapore,15.5,0,23,4,3,83,0,transition,evening,moderate,0,12.25,9.0,10.458333333333334,2.522363740735984,0.0
2023-03-25 00:00:00+00:00,Singapore,13.0,0,0,5,3,84,1,transition,night,moderate,0,15.5,8.25,10.729166666666666,2.701566239226322,0.0
2023-03-25 01:00:00+00:00,Singapore,11.5,0,1,5,3,84,1,transition,night,good,0,13.0,16.75,10.927083333333334,2.6859934267242194,0.0
2023-03-25 02:00:00+00:00,Singapore,13.25,0,2,5,3,84,1,transition,night,moderate,0,11.5,8.25,10.708333333333334,2.388453504870349,0.0
2023-03-25 03:00:00+00:00,Singapore,15.5,0,3,5,3,84,1,transition,night,moderate,0,13.25,8.25,10.916666666666666,2.382758114430413,0.0
2023-03-25 04:00:00+00:00,Singapore,11.5,0,4,5,3,84,1,transition,night,good,0,15.5,7.5,11.21875,2.4872637532559327,0.0
2023-03-25 05:00:00+00:00,Singapore,9.75,0,5,5,3,84,1,transition,night,good,0,11.5,6.5,11.385416666666666,2.3578951172725837,0.0
2023-03-25 06:00:00+00:00,Singapore,10.0,0,6,5,3,84,1,transition,morning,good,0,9.75,12.75,11.520833333333334,2.149212022774975,0.0
2023-03-25 07:00:00+00:00,Singapore,19.0,0,7,5,3,84,1,transition,morning,moderate,0,10.0,12.0,11.40625,2.1541321514909146,0.0
2023-03-25 08:00:00+00:00,Singapore,7.75,0,8,5,3,84,1,transition,morning,good,0,19.0,12.75,11.697916666666666,2.6539338794008804,0.0
2023-03-25 09:00:00+00:00,Singapore,10.75,0,9,5,3,84,1,transition,morning,good,0,7.75,10.5,11.489583333333334,2.761811754386346,0.0
2023-03-25 10:00:00+00:00,Singapore,10.25,0,10,5,3,84,1,transition,morning,good,0,10.75,7.75,11.5,2.758386421836838,0.0
2023-03-25 11:00:00+00:00,Singapore,5.75,0,11,5,3,84,1,transition,morning,good,0,10.25,9.0,11.604166666666666,2.6559169654821955,0.0
2023-03-25 12:00:00+00:00,Singapore,6.5,0,12,5,3,84,1,transition,afternoon,good,0,5.75,9.5,11.46875,2.8687905533744282,0.0
2023-03-25 13:00:00+00:00,Singapore,6.5,0,13,5,3,84,1,transition,afternoon,good,0,6.5,8.75,11.34375,3.019693063152627,0.0
